p1	p2	dcifer
SPT35303	SPT35306	0.012
SPT35303	SPT35308	0.009
SPT35303	SPT35310	0
SPT35303	SPT35315	0.019
SPT35303	SPT35325	0
SPT35303	SPT35336	0.002
SPT35303	SPT35337	0
SPT35303	SPT35338	0
SPT35303	SPT35340	0.024
SPT35303	SPT35348	0.018
SPT35303	SPT35349	0
SPT35303	SPT35354	0
SPT35303	SPT35356	0.01
SPT35303	SPT35357	0.006
SPT35303	SPT35360	0
SPT35303	SPT35365	0
SPT35303	SPT35366	0
SPT35303	SPT35368	0.011
SPT35303	SPT35369	0
SPT35303	SPT35370	0
SPT35303	SPT35373	0.036
SPT35303	SPT35377	0.024
SPT35303	SPT35378	0
SPT35303	SPT35379	0
SPT35303	SPT35382	0
SPT35303	SPT35384	0.001
SPT35303	SPT35390	0
SPT35303	SPT35407	0
SPT35303	SPT35410	0
SPT35303	SPT35414	0.002
SPT35303	SPT35417	0.005
SPT35303	SPT35418	0.001
SPT35303	SPT35419	0
SPT35303	SPT35423	0
SPT35303	SPT35436	0
SPT35303	SPT35444	0
SPT35303	SPT35316	0
SPT35303	SPT35331	0
SPT35303	SPT35339	0.005
SPT35303	SPT35364	0.615
SPT35303	SPT35372	0
SPT35303	SPT35405	0
SPT35303	SPT35424	0
SPT35303	SPT35427	0.009
SPT35303	SPT35437	0
SPT35303	SPT35440	0
SPT35303	SPT35467	0
SPT35303	SPT35468	0
SPT35303	SPT35470	0
SPT35303	SPT35472	0
SPT35303	SPT35475	0
SPT35303	SPT35476	0
SPT35303	SPT35485	0
SPT35303	SPT35499	0
SPT35303	SPT35780	0
SPT35304	SPT35306	0
SPT35304	SPT35308	0.999
SPT35304	SPT35310	0.014
SPT35304	SPT35315	0.014
SPT35304	SPT35325	0
SPT35304	SPT35336	0
SPT35304	SPT35337	0
SPT35304	SPT35338	0
SPT35304	SPT35340	0.001
SPT35304	SPT35348	0.008
SPT35304	SPT35349	0
SPT35304	SPT35354	0
SPT35304	SPT35356	0.001
SPT35304	SPT35357	0
SPT35304	SPT35360	0
SPT35304	SPT35365	0
SPT35304	SPT35366	0
SPT35304	SPT35368	0
SPT35304	SPT35369	0
SPT35304	SPT35370	0
SPT35304	SPT35373	0.006
SPT35304	SPT35377	0.001
SPT35304	SPT35378	0
SPT35304	SPT35379	0.004
SPT35304	SPT35382	0
SPT35304	SPT35384	0
SPT35304	SPT35390	0.01
SPT35304	SPT35407	0
SPT35304	SPT35410	0
SPT35304	SPT35414	0
SPT35304	SPT35417	0
SPT35304	SPT35418	0
SPT35304	SPT35419	0
SPT35304	SPT35423	0
SPT35304	SPT35436	0
SPT35304	SPT35444	0
SPT35304	SPT35316	0
SPT35304	SPT35331	0.003
SPT35304	SPT35339	0
SPT35304	SPT35364	0.002
SPT35304	SPT35372	0
SPT35304	SPT35405	0
SPT35304	SPT35424	0
SPT35304	SPT35427	0
SPT35304	SPT35437	0
SPT35304	SPT35440	0
SPT35304	SPT35467	0
SPT35304	SPT35468	0
SPT35304	SPT35470	0
SPT35304	SPT35472	0
SPT35304	SPT35475	0
SPT35304	SPT35476	0
SPT35304	SPT35485	0
SPT35304	SPT35499	0
SPT35304	SPT35780	0
SPT35306	SPT35308	0
SPT35306	SPT35310	0
SPT35306	SPT35315	0
SPT35306	SPT35325	0
SPT35306	SPT35336	0
SPT35306	SPT35337	0
SPT35306	SPT35338	0.004
SPT35306	SPT35340	0
SPT35306	SPT35348	0.026
SPT35306	SPT35349	0
SPT35306	SPT35354	0.021
SPT35306	SPT35356	0.008
SPT35306	SPT35357	0.057
SPT35306	SPT35360	0
SPT35306	SPT35365	0
SPT35306	SPT35366	0.002
SPT35306	SPT35368	0
SPT35306	SPT35369	0
SPT35306	SPT35370	0
SPT35306	SPT35373	0
SPT35306	SPT35377	0
SPT35306	SPT35378	0
SPT35306	SPT35379	0.024
SPT35306	SPT35382	0
SPT35306	SPT35384	0
SPT35306	SPT35390	0.024
SPT35306	SPT35407	0
SPT35306	SPT35410	0.009
SPT35306	SPT35414	0
SPT35306	SPT35417	0
SPT35306	SPT35418	0
SPT35306	SPT35419	0
SPT35306	SPT35423	0
SPT35306	SPT35436	0
SPT35306	SPT35444	0
SPT35306	SPT35316	0.012
SPT35306	SPT35331	0.025
SPT35306	SPT35339	0.019
SPT35306	SPT35364	0
SPT35306	SPT35372	0
SPT35306	SPT35405	0
SPT35306	SPT35424	0.006
SPT35306	SPT35427	0.014
SPT35306	SPT35437	0
SPT35306	SPT35440	0
SPT35306	SPT35467	0
SPT35306	SPT35468	0
SPT35306	SPT35470	0
SPT35306	SPT35472	0
SPT35306	SPT35475	0
SPT35306	SPT35476	0
SPT35306	SPT35485	0.013
SPT35306	SPT35499	0
SPT35306	SPT35780	0
SPT35308	SPT35310	0.015
SPT35308	SPT35315	0.016
SPT35308	SPT35325	0
SPT35308	SPT35336	0
SPT35308	SPT35337	0
SPT35308	SPT35338	0
SPT35308	SPT35340	0
SPT35308	SPT35348	0.008
SPT35308	SPT35349	0
SPT35308	SPT35354	0
SPT35308	SPT35356	0.002
SPT35308	SPT35357	0
SPT35308	SPT35360	0
SPT35308	SPT35365	0
SPT35308	SPT35366	0
SPT35308	SPT35368	0
SPT35308	SPT35369	0
SPT35308	SPT35370	0
SPT35308	SPT35373	0.007
SPT35308	SPT35377	0
SPT35308	SPT35378	0
SPT35308	SPT35379	0.005
SPT35308	SPT35382	0
SPT35308	SPT35384	0
SPT35308	SPT35390	0.012
SPT35308	SPT35407	0
SPT35308	SPT35410	0
SPT35308	SPT35414	0
SPT35308	SPT35417	0
SPT35308	SPT35418	0
SPT35308	SPT35419	0
SPT35308	SPT35423	0
SPT35308	SPT35436	0
SPT35308	SPT35444	0
SPT35308	SPT35316	0
SPT35308	SPT35331	0.006
SPT35308	SPT35339	0
SPT35308	SPT35364	0.003
SPT35308	SPT35372	0
SPT35308	SPT35405	0
SPT35308	SPT35424	0
SPT35308	SPT35427	0
SPT35308	SPT35437	0
SPT35308	SPT35440	0
SPT35308	SPT35467	0
SPT35308	SPT35468	0
SPT35308	SPT35470	0
SPT35308	SPT35472	0
SPT35308	SPT35475	0
SPT35308	SPT35476	0
SPT35308	SPT35485	0
SPT35308	SPT35499	0
SPT35308	SPT35780	0
SPT35310	SPT35315	0.034
SPT35310	SPT35325	0
SPT35310	SPT35336	0
SPT35310	SPT35337	0
SPT35310	SPT35338	0
SPT35310	SPT35340	0.02
SPT35310	SPT35348	0
SPT35310	SPT35349	0
SPT35310	SPT35354	0
SPT35310	SPT35356	0
SPT35310	SPT35357	0
SPT35310	SPT35360	0
SPT35310	SPT35365	0
SPT35310	SPT35366	0
SPT35310	SPT35368	0.004
SPT35310	SPT35369	0
SPT35310	SPT35370	0
SPT35310	SPT35373	0
SPT35310	SPT35377	0.021
SPT35310	SPT35378	0
SPT35310	SPT35379	0
SPT35310	SPT35382	0
SPT35310	SPT35384	0
SPT35310	SPT35390	0
SPT35310	SPT35407	0
SPT35310	SPT35410	0
SPT35310	SPT35414	0
SPT35310	SPT35417	0
SPT35310	SPT35418	0.003
SPT35310	SPT35419	0
SPT35310	SPT35423	0
SPT35310	SPT35436	0.007
SPT35310	SPT35444	0
SPT35310	SPT35316	0
SPT35310	SPT35331	0
SPT35310	SPT35339	0.009
SPT35310	SPT35364	0
SPT35310	SPT35372	0
SPT35310	SPT35405	0
SPT35310	SPT35424	0
SPT35310	SPT35427	0
SPT35310	SPT35437	0
SPT35310	SPT35440	0.002
SPT35310	SPT35467	0
SPT35310	SPT35468	0
SPT35310	SPT35470	0
SPT35310	SPT35472	0
SPT35310	SPT35475	0
SPT35310	SPT35476	0
SPT35310	SPT35485	0.002
SPT35310	SPT35499	0
SPT35310	SPT35780	0
SPT35315	SPT35325	0
SPT35315	SPT35336	0.025
SPT35315	SPT35337	0.03
SPT35315	SPT35338	0
SPT35315	SPT35340	0
SPT35315	SPT35348	0
SPT35315	SPT35349	0.006
SPT35315	SPT35354	0
SPT35315	SPT35356	0.014
SPT35315	SPT35357	0
SPT35315	SPT35360	0
SPT35315	SPT35365	0.038
SPT35315	SPT35366	0.014
SPT35315	SPT35368	0
SPT35315	SPT35369	0.017
SPT35315	SPT35370	0
SPT35315	SPT35373	0
SPT35315	SPT35377	0
SPT35315	SPT35378	0.103
SPT35315	SPT35379	0
SPT35315	SPT35382	0
SPT35315	SPT35384	0.025
SPT35315	SPT35390	0.014
SPT35315	SPT35407	0
SPT35315	SPT35410	0.001
SPT35315	SPT35414	0
SPT35315	SPT35417	0
SPT35315	SPT35418	0.01
SPT35315	SPT35419	0
SPT35315	SPT35423	0
SPT35315	SPT35436	0.006
SPT35315	SPT35444	0.002
SPT35315	SPT35316	0
SPT35315	SPT35331	0
SPT35315	SPT35339	0
SPT35315	SPT35364	0.004
SPT35315	SPT35372	0.005
SPT35315	SPT35405	0
SPT35315	SPT35424	0
SPT35315	SPT35427	0
SPT35315	SPT35437	0
SPT35315	SPT35440	0
SPT35315	SPT35467	0
SPT35315	SPT35468	0
SPT35315	SPT35470	0
SPT35315	SPT35472	0.001
SPT35315	SPT35475	0
SPT35315	SPT35476	0
SPT35315	SPT35485	0
SPT35315	SPT35499	0
SPT35315	SPT35780	0.009
SPT35325	SPT35336	0.003
SPT35325	SPT35337	0
SPT35325	SPT35338	0
SPT35325	SPT35340	0
SPT35325	SPT35348	0
SPT35325	SPT35349	0
SPT35325	SPT35354	0
SPT35325	SPT35356	0
SPT35325	SPT35357	0
SPT35325	SPT35360	0
SPT35325	SPT35365	0
SPT35325	SPT35366	0
SPT35325	SPT35368	0.025
SPT35325	SPT35369	0
SPT35325	SPT35370	0
SPT35325	SPT35373	0.012
SPT35325	SPT35377	0
SPT35325	SPT35378	0.009
SPT35325	SPT35379	0
SPT35325	SPT35382	0
SPT35325	SPT35384	0.005
SPT35325	SPT35390	0
SPT35325	SPT35407	0
SPT35325	SPT35410	0
SPT35325	SPT35414	0
SPT35325	SPT35417	0
SPT35325	SPT35418	0.004
SPT35325	SPT35419	0
SPT35325	SPT35423	0
SPT35325	SPT35436	0
SPT35325	SPT35444	0
SPT35325	SPT35316	0
SPT35325	SPT35331	0
SPT35325	SPT35339	0.005
SPT35325	SPT35364	0.001
SPT35325	SPT35372	0
SPT35325	SPT35405	0
SPT35325	SPT35424	0
SPT35325	SPT35427	0.001
SPT35325	SPT35437	0
SPT35325	SPT35440	0
SPT35325	SPT35467	0
SPT35325	SPT35468	0
SPT35325	SPT35470	0
SPT35325	SPT35472	0
SPT35325	SPT35475	0
SPT35325	SPT35476	0
SPT35325	SPT35485	0
SPT35325	SPT35499	0
SPT35325	SPT35780	0
SPT35336	SPT35337	0.012
SPT35336	SPT35338	0
SPT35336	SPT35340	0
SPT35336	SPT35348	0.014
SPT35336	SPT35349	0
SPT35336	SPT35354	0
SPT35336	SPT35356	0.002
SPT35336	SPT35357	0
SPT35336	SPT35360	0.013
SPT35336	SPT35365	0
SPT35336	SPT35366	0.014
SPT35336	SPT35368	0.01
SPT35336	SPT35369	0
SPT35336	SPT35370	0
SPT35336	SPT35373	0
SPT35336	SPT35377	0
SPT35336	SPT35378	0.012
SPT35336	SPT35379	0
SPT35336	SPT35382	0.008
SPT35336	SPT35384	0.999
SPT35336	SPT35390	0
SPT35336	SPT35407	0
SPT35336	SPT35410	0
SPT35336	SPT35414	0
SPT35336	SPT35417	0
SPT35336	SPT35418	0
SPT35336	SPT35419	0
SPT35336	SPT35423	0
SPT35336	SPT35436	0
SPT35336	SPT35444	0
SPT35336	SPT35316	0
SPT35336	SPT35331	0.004
SPT35336	SPT35339	0
SPT35336	SPT35364	0
SPT35336	SPT35372	0
SPT35336	SPT35405	0
SPT35336	SPT35424	0
SPT35336	SPT35427	0
SPT35336	SPT35437	0
SPT35336	SPT35440	0
SPT35336	SPT35467	0
SPT35336	SPT35468	0
SPT35336	SPT35470	0
SPT35336	SPT35472	0
SPT35336	SPT35475	0
SPT35336	SPT35476	0
SPT35336	SPT35485	0
SPT35336	SPT35499	0
SPT35336	SPT35780	0
SPT35337	SPT35338	0
SPT35337	SPT35340	0
SPT35337	SPT35348	0.026
SPT35337	SPT35349	0
SPT35337	SPT35354	0.051
SPT35337	SPT35356	0
SPT35337	SPT35357	0.016
SPT35337	SPT35360	0
SPT35337	SPT35365	0.034
SPT35337	SPT35366	0
SPT35337	SPT35368	0.011
SPT35337	SPT35369	0.022
SPT35337	SPT35370	0
SPT35337	SPT35373	0
SPT35337	SPT35377	0
SPT35337	SPT35378	0.006
SPT35337	SPT35379	0.005
SPT35337	SPT35382	0
SPT35337	SPT35384	0.015
SPT35337	SPT35390	0
SPT35337	SPT35407	0.045
SPT35337	SPT35410	0
SPT35337	SPT35414	0
SPT35337	SPT35417	0
SPT35337	SPT35418	0.018
SPT35337	SPT35419	0.01
SPT35337	SPT35423	0
SPT35337	SPT35436	0
SPT35337	SPT35444	0
SPT35337	SPT35316	0.066
SPT35337	SPT35331	0
SPT35337	SPT35339	0
SPT35337	SPT35364	0
SPT35337	SPT35372	0
SPT35337	SPT35405	0.027
SPT35337	SPT35424	0
SPT35337	SPT35427	0
SPT35337	SPT35437	0
SPT35337	SPT35440	0
SPT35337	SPT35467	0
SPT35337	SPT35468	0
SPT35337	SPT35470	0.033
SPT35337	SPT35472	0
SPT35337	SPT35475	0
SPT35337	SPT35476	0
SPT35337	SPT35485	0.003
SPT35337	SPT35499	0
SPT35337	SPT35780	0
SPT35338	SPT35340	0
SPT35338	SPT35348	0.01
SPT35338	SPT35349	0
SPT35338	SPT35354	0
SPT35338	SPT35356	0.051
SPT35338	SPT35357	0.02
SPT35338	SPT35360	0
SPT35338	SPT35365	0.011
SPT35338	SPT35366	0
SPT35338	SPT35368	0.002
SPT35338	SPT35369	0.03
SPT35338	SPT35370	0.161
SPT35338	SPT35373	0.019
SPT35338	SPT35377	0
SPT35338	SPT35378	0.028
SPT35338	SPT35379	0
SPT35338	SPT35382	0
SPT35338	SPT35384	0
SPT35338	SPT35390	0.009
SPT35338	SPT35407	0
SPT35338	SPT35410	0
SPT35338	SPT35414	0
SPT35338	SPT35417	0
SPT35338	SPT35418	0
SPT35338	SPT35419	0.07
SPT35338	SPT35423	0
SPT35338	SPT35436	0.005
SPT35338	SPT35444	0
SPT35338	SPT35316	0.005
SPT35338	SPT35331	0.004
SPT35338	SPT35339	0.001
SPT35338	SPT35364	0
SPT35338	SPT35372	0
SPT35338	SPT35405	0
SPT35338	SPT35424	0
SPT35338	SPT35427	0.039
SPT35338	SPT35437	0
SPT35338	SPT35440	0.004
SPT35338	SPT35467	0
SPT35338	SPT35468	0
SPT35338	SPT35470	0
SPT35338	SPT35472	0
SPT35338	SPT35475	0
SPT35338	SPT35476	0
SPT35338	SPT35485	0
SPT35338	SPT35499	0
SPT35338	SPT35780	0.016
SPT35340	SPT35348	0.005
SPT35340	SPT35349	0
SPT35340	SPT35354	0
SPT35340	SPT35356	0
SPT35340	SPT35357	0
SPT35340	SPT35360	0
SPT35340	SPT35365	0
SPT35340	SPT35366	0
SPT35340	SPT35368	0
SPT35340	SPT35369	0
SPT35340	SPT35370	0
SPT35340	SPT35373	0
SPT35340	SPT35377	0.999
SPT35340	SPT35378	0
SPT35340	SPT35379	0
SPT35340	SPT35382	0
SPT35340	SPT35384	0
SPT35340	SPT35390	0.007
SPT35340	SPT35407	0
SPT35340	SPT35410	0
SPT35340	SPT35414	0.004
SPT35340	SPT35417	0.002
SPT35340	SPT35418	0
SPT35340	SPT35419	0
SPT35340	SPT35423	0
SPT35340	SPT35436	0
SPT35340	SPT35444	0
SPT35340	SPT35316	0
SPT35340	SPT35331	0
SPT35340	SPT35339	0
SPT35340	SPT35364	0.025
SPT35340	SPT35372	0
SPT35340	SPT35405	0
SPT35340	SPT35424	0
SPT35340	SPT35427	0
SPT35340	SPT35437	0
SPT35340	SPT35440	0
SPT35340	SPT35467	0
SPT35340	SPT35468	0
SPT35340	SPT35470	0
SPT35340	SPT35472	0.004
SPT35340	SPT35475	0
SPT35340	SPT35476	0
SPT35340	SPT35485	0.009
SPT35340	SPT35499	0
SPT35340	SPT35780	0.001
SPT35348	SPT35349	0
SPT35348	SPT35354	0
SPT35348	SPT35356	0
SPT35348	SPT35357	0
SPT35348	SPT35360	0
SPT35348	SPT35365	0.042
SPT35348	SPT35366	0.004
SPT35348	SPT35368	0
SPT35348	SPT35369	0
SPT35348	SPT35370	0
SPT35348	SPT35373	0
SPT35348	SPT35377	0.005
SPT35348	SPT35378	0
SPT35348	SPT35379	0
SPT35348	SPT35382	0
SPT35348	SPT35384	0.016
SPT35348	SPT35390	0
SPT35348	SPT35407	0.013
SPT35348	SPT35410	0
SPT35348	SPT35414	0
SPT35348	SPT35417	0
SPT35348	SPT35418	0.005
SPT35348	SPT35419	0
SPT35348	SPT35423	0.008
SPT35348	SPT35436	0
SPT35348	SPT35444	0
SPT35348	SPT35316	0.001
SPT35348	SPT35331	0
SPT35348	SPT35339	0
SPT35348	SPT35364	0.004
SPT35348	SPT35372	0.032
SPT35348	SPT35405	0.038
SPT35348	SPT35424	0
SPT35348	SPT35427	0
SPT35348	SPT35437	0
SPT35348	SPT35440	0.003
SPT35348	SPT35467	0
SPT35348	SPT35468	0
SPT35348	SPT35470	0
SPT35348	SPT35472	0
SPT35348	SPT35475	0
SPT35348	SPT35476	0
SPT35348	SPT35485	0
SPT35348	SPT35499	0
SPT35348	SPT35780	0
SPT35349	SPT35354	0
SPT35349	SPT35356	0
SPT35349	SPT35357	0.001
SPT35349	SPT35360	0
SPT35349	SPT35365	0.009
SPT35349	SPT35366	0
SPT35349	SPT35368	0.001
SPT35349	SPT35369	0.006
SPT35349	SPT35370	0.002
SPT35349	SPT35373	0.009
SPT35349	SPT35377	0
SPT35349	SPT35378	0
SPT35349	SPT35379	0
SPT35349	SPT35382	0
SPT35349	SPT35384	0
SPT35349	SPT35390	0
SPT35349	SPT35407	0
SPT35349	SPT35410	0.029
SPT35349	SPT35414	0.014
SPT35349	SPT35417	0.013
SPT35349	SPT35418	0
SPT35349	SPT35419	0
SPT35349	SPT35423	0.005
SPT35349	SPT35436	0
SPT35349	SPT35444	0.011
SPT35349	SPT35316	0
SPT35349	SPT35331	0
SPT35349	SPT35339	0
SPT35349	SPT35364	0
SPT35349	SPT35372	0.005
SPT35349	SPT35405	0
SPT35349	SPT35424	0.018
SPT35349	SPT35427	0
SPT35349	SPT35437	0
SPT35349	SPT35440	0
SPT35349	SPT35467	0
SPT35349	SPT35468	0
SPT35349	SPT35470	0
SPT35349	SPT35472	0
SPT35349	SPT35475	0
SPT35349	SPT35476	0
SPT35349	SPT35485	0
SPT35349	SPT35499	0
SPT35349	SPT35780	0
SPT35354	SPT35356	0.139
SPT35354	SPT35357	0
SPT35354	SPT35360	0
SPT35354	SPT35365	0
SPT35354	SPT35366	0.318
SPT35354	SPT35368	0
SPT35354	SPT35369	0
SPT35354	SPT35370	0.194
SPT35354	SPT35373	0
SPT35354	SPT35377	0
SPT35354	SPT35378	0
SPT35354	SPT35379	0
SPT35354	SPT35382	0.59
SPT35354	SPT35384	0
SPT35354	SPT35390	0.019
SPT35354	SPT35407	0
SPT35354	SPT35410	0
SPT35354	SPT35414	0
SPT35354	SPT35417	0
SPT35354	SPT35418	0.008
SPT35354	SPT35419	0
SPT35354	SPT35423	0.004
SPT35354	SPT35436	0
SPT35354	SPT35444	0
SPT35354	SPT35316	0.32
SPT35354	SPT35331	0
SPT35354	SPT35339	0
SPT35354	SPT35364	0.012
SPT35354	SPT35372	0
SPT35354	SPT35405	0
SPT35354	SPT35424	0
SPT35354	SPT35427	0
SPT35354	SPT35437	0
SPT35354	SPT35440	0
SPT35354	SPT35467	0
SPT35354	SPT35468	0
SPT35354	SPT35470	0
SPT35354	SPT35472	0
SPT35354	SPT35475	0
SPT35354	SPT35476	0
SPT35354	SPT35485	0
SPT35354	SPT35499	0
SPT35354	SPT35780	0
SPT35356	SPT35357	0
SPT35356	SPT35360	0
SPT35356	SPT35365	0.007
SPT35356	SPT35366	0.117
SPT35356	SPT35368	0.001
SPT35356	SPT35369	0.018
SPT35356	SPT35370	0.043
SPT35356	SPT35373	0
SPT35356	SPT35377	0
SPT35356	SPT35378	0.02
SPT35356	SPT35379	0.029
SPT35356	SPT35382	0.2
SPT35356	SPT35384	0.001
SPT35356	SPT35390	0
SPT35356	SPT35407	0
SPT35356	SPT35410	0.01
SPT35356	SPT35414	0
SPT35356	SPT35417	0
SPT35356	SPT35418	0
SPT35356	SPT35419	0
SPT35356	SPT35423	0
SPT35356	SPT35436	0.011
SPT35356	SPT35444	0
SPT35356	SPT35316	0.106
SPT35356	SPT35331	0.033
SPT35356	SPT35339	0
SPT35356	SPT35364	0.013
SPT35356	SPT35372	0.006
SPT35356	SPT35405	0
SPT35356	SPT35424	0.003
SPT35356	SPT35427	0.009
SPT35356	SPT35437	0
SPT35356	SPT35440	0.006
SPT35356	SPT35467	0
SPT35356	SPT35468	0
SPT35356	SPT35470	0
SPT35356	SPT35472	0.01
SPT35356	SPT35475	0
SPT35356	SPT35476	0
SPT35356	SPT35485	0
SPT35356	SPT35499	0
SPT35356	SPT35780	0
SPT35357	SPT35360	0
SPT35357	SPT35365	0.031
SPT35357	SPT35366	0
SPT35357	SPT35368	0
SPT35357	SPT35369	0
SPT35357	SPT35370	0
SPT35357	SPT35373	0.037
SPT35357	SPT35377	0
SPT35357	SPT35378	0
SPT35357	SPT35379	0
SPT35357	SPT35382	0
SPT35357	SPT35384	0
SPT35357	SPT35390	0
SPT35357	SPT35407	0
SPT35357	SPT35410	0
SPT35357	SPT35414	0
SPT35357	SPT35417	0
SPT35357	SPT35418	0.13
SPT35357	SPT35419	0
SPT35357	SPT35423	0
SPT35357	SPT35436	0.014
SPT35357	SPT35444	0
SPT35357	SPT35316	0.016
SPT35357	SPT35331	0
SPT35357	SPT35339	0.001
SPT35357	SPT35364	0.006
SPT35357	SPT35372	0
SPT35357	SPT35405	0
SPT35357	SPT35424	0
SPT35357	SPT35427	0
SPT35357	SPT35437	0
SPT35357	SPT35440	0
SPT35357	SPT35467	0
SPT35357	SPT35468	0
SPT35357	SPT35470	0
SPT35357	SPT35472	0
SPT35357	SPT35475	0
SPT35357	SPT35476	0
SPT35357	SPT35485	0
SPT35357	SPT35499	0
SPT35357	SPT35780	0
SPT35360	SPT35365	0.045
SPT35360	SPT35366	0
SPT35360	SPT35368	0
SPT35360	SPT35369	0
SPT35360	SPT35370	0
SPT35360	SPT35373	0
SPT35360	SPT35377	0
SPT35360	SPT35378	0
SPT35360	SPT35379	0
SPT35360	SPT35382	0
SPT35360	SPT35384	0.013
SPT35360	SPT35390	0.004
SPT35360	SPT35407	0.094
SPT35360	SPT35410	0
SPT35360	SPT35414	0
SPT35360	SPT35417	0
SPT35360	SPT35418	0
SPT35360	SPT35419	0.074
SPT35360	SPT35423	0
SPT35360	SPT35436	0.002
SPT35360	SPT35444	0
SPT35360	SPT35316	0
SPT35360	SPT35331	0
SPT35360	SPT35339	0.011
SPT35360	SPT35364	0
SPT35360	SPT35372	0.016
SPT35360	SPT35405	0.098
SPT35360	SPT35424	0
SPT35360	SPT35427	0.008
SPT35360	SPT35437	0
SPT35360	SPT35440	0
SPT35360	SPT35467	0
SPT35360	SPT35468	0
SPT35360	SPT35470	0.093
SPT35360	SPT35472	0
SPT35360	SPT35475	0
SPT35360	SPT35476	0
SPT35360	SPT35485	0
SPT35360	SPT35499	0
SPT35360	SPT35780	0
SPT35365	SPT35366	0.005
SPT35365	SPT35368	0.072
SPT35365	SPT35369	0
SPT35365	SPT35370	0.01
SPT35365	SPT35373	0.034
SPT35365	SPT35377	0
SPT35365	SPT35378	0.02
SPT35365	SPT35379	0.032
SPT35365	SPT35382	0.005
SPT35365	SPT35384	0
SPT35365	SPT35390	0.002
SPT35365	SPT35407	0
SPT35365	SPT35410	0
SPT35365	SPT35414	0
SPT35365	SPT35417	0
SPT35365	SPT35418	0.015
SPT35365	SPT35419	0
SPT35365	SPT35423	0.006
SPT35365	SPT35436	0
SPT35365	SPT35444	0
SPT35365	SPT35316	0
SPT35365	SPT35331	0.034
SPT35365	SPT35339	0
SPT35365	SPT35364	0
SPT35365	SPT35372	0.025
SPT35365	SPT35405	0
SPT35365	SPT35424	0.009
SPT35365	SPT35427	0
SPT35365	SPT35437	0
SPT35365	SPT35440	0.001
SPT35365	SPT35467	0
SPT35365	SPT35468	0
SPT35365	SPT35470	0.004
SPT35365	SPT35472	0.008
SPT35365	SPT35475	0
SPT35365	SPT35476	0
SPT35365	SPT35485	0
SPT35365	SPT35499	0
SPT35365	SPT35780	0
SPT35366	SPT35368	0
SPT35366	SPT35369	0.022
SPT35366	SPT35370	0.165
SPT35366	SPT35373	0
SPT35366	SPT35377	0
SPT35366	SPT35378	0.015
SPT35366	SPT35379	0
SPT35366	SPT35382	0.497
SPT35366	SPT35384	0.014
SPT35366	SPT35390	0
SPT35366	SPT35407	0
SPT35366	SPT35410	0
SPT35366	SPT35414	0
SPT35366	SPT35417	0
SPT35366	SPT35418	0.006
SPT35366	SPT35419	0
SPT35366	SPT35423	0.014
SPT35366	SPT35436	0.001
SPT35366	SPT35444	0
SPT35366	SPT35316	0.213
SPT35366	SPT35331	0
SPT35366	SPT35339	0.001
SPT35366	SPT35364	0.006
SPT35366	SPT35372	0
SPT35366	SPT35405	0
SPT35366	SPT35424	0
SPT35366	SPT35427	0.014
SPT35366	SPT35437	0
SPT35366	SPT35440	0.006
SPT35366	SPT35467	0
SPT35366	SPT35468	0
SPT35366	SPT35470	0
SPT35366	SPT35472	0
SPT35366	SPT35475	0
SPT35366	SPT35476	0
SPT35366	SPT35485	0
SPT35366	SPT35499	0
SPT35366	SPT35780	0.002
SPT35368	SPT35369	0
SPT35368	SPT35370	0
SPT35368	SPT35373	0
SPT35368	SPT35377	0
SPT35368	SPT35378	0
SPT35368	SPT35379	0.051
SPT35368	SPT35382	0
SPT35368	SPT35384	0.01
SPT35368	SPT35390	0.004
SPT35368	SPT35407	0
SPT35368	SPT35410	0
SPT35368	SPT35414	0
SPT35368	SPT35417	0
SPT35368	SPT35418	0.002
SPT35368	SPT35419	0
SPT35368	SPT35423	0.012
SPT35368	SPT35436	0.004
SPT35368	SPT35444	0
SPT35368	SPT35316	0
SPT35368	SPT35331	0.053
SPT35368	SPT35339	0.001
SPT35368	SPT35364	0.016
SPT35368	SPT35372	0
SPT35368	SPT35405	0
SPT35368	SPT35424	0
SPT35368	SPT35427	0
SPT35368	SPT35437	0
SPT35368	SPT35440	0
SPT35368	SPT35467	0
SPT35368	SPT35468	0
SPT35368	SPT35470	0
SPT35368	SPT35472	0
SPT35368	SPT35475	0
SPT35368	SPT35476	0
SPT35368	SPT35485	0
SPT35368	SPT35499	0
SPT35368	SPT35780	0
SPT35369	SPT35370	0.155
SPT35369	SPT35373	0.008
SPT35369	SPT35377	0
SPT35369	SPT35378	0.994
SPT35369	SPT35379	0
SPT35369	SPT35382	0
SPT35369	SPT35384	0
SPT35369	SPT35390	0.004
SPT35369	SPT35407	0
SPT35369	SPT35410	0
SPT35369	SPT35414	0
SPT35369	SPT35417	0
SPT35369	SPT35418	0.021
SPT35369	SPT35419	0.096
SPT35369	SPT35423	0.01
SPT35369	SPT35436	0.007
SPT35369	SPT35444	0
SPT35369	SPT35316	0
SPT35369	SPT35331	0
SPT35369	SPT35339	0.003
SPT35369	SPT35364	0
SPT35369	SPT35372	0
SPT35369	SPT35405	0
SPT35369	SPT35424	0
SPT35369	SPT35427	0.006
SPT35369	SPT35437	0
SPT35369	SPT35440	0.003
SPT35369	SPT35467	0
SPT35369	SPT35468	0
SPT35369	SPT35470	0
SPT35369	SPT35472	0.004
SPT35369	SPT35475	0
