p1	p2	hmm
SPT35459	SPT35346	0.23884
SPT35459	SPT35405	0.2369
SPT35459	SPT35410	0.23308
SPT35459	SPT35575	0.2473
SPT35459	SPT35576	0.23772
SPT35459	SPT35766	0.2376
SPT35459	SPT35347	0.23951
SPT35459	SPT35412	0.23585
SPT35459	SPT35414	0.24974
SPT35459	SPT35348	0.24066
SPT35459	SPT35417	0.25092
SPT35459	SPT35571	0.24336
SPT35459	SPT35349	0.24861
SPT35459	SPT35351	0.23581
SPT35459	SPT35418	0.23335
SPT35459	SPT35419	0.23884
SPT35459	SPT35566	0.24343
SPT35459	SPT35567	0.24046
SPT35459	SPT35420	0.23131
SPT35459	SPT35423	0.22857
SPT35459	SPT35564	0.24218
SPT35459	SPT35352	0.23433
SPT35459	SPT35424	0.24016
SPT35459	SPT35357	0.25223
SPT35459	SPT35437	0.23331
SPT35459	SPT35563	0.24076
SPT35459	SPT35308	0.25302
SPT35459	SPT35425	0.23318
SPT35459	SPT35440	0.2318
SPT35459	SPT35354	0.23871
SPT35459	SPT35309	0.24206
SPT35459	SPT35310	0.24098
SPT35459	SPT35355	0.24232
SPT35459	SPT35332	0.23796
SPT35459	SPT35333	0.24289
SPT35459	SPT35561	0.24225
SPT35459	SPT35363	0.24623
SPT35459	SPT35427	0.23803
SPT35459	SPT35752	0.22792
SPT35459	SPT35430	0.24217
SPT35459	SPT35431	0.25829
SPT35459	SPT35313	0.23823
SPT35459	SPT35780	0.2358
SPT35459	SPT35315	0.24688
SPT35459	SPT35316	0.23556
SPT35459	SPT35317	0.23151
SPT35459	SPT35334	0.24577
SPT35459	SPT35543	0.2334
SPT35474	SPT35514	0.24506
SPT35474	SPT35519	0.2297
SPT35474	SPT35526	0.24878
SPT35474	SPT35501	0.23505
SPT35474	SPT35681	0.24422
SPT35474	SPT35467	0.25013
SPT35474	SPT35469	0.25066
SPT35474	SPT35470	0.7192
SPT35474	SPT35468	0.24999
SPT35474	SPT35471	0.25562
SPT35474	SPT35379	0.2555
SPT35474	SPT35472	0.25398
SPT35474	SPT35529	0.25092
SPT35474	SPT35517	0.25536
SPT35474	SPT35516	0.25265
SPT35474	SPT35360	0.31128
SPT35474	SPT35515	0.26279
SPT35474	SPT35518	0.23675
SPT35474	SPT35475	0.24825
SPT35474	SPT35520	0.242
SPT35474	SPT35324	0.27873
SPT35474	SPT35476	0.25368
SPT35474	SPT35485	0.23613
SPT35474	SPT35389	0.24615
SPT35474	SPT35487	0.24904
SPT35474	SPT35369	0.25094
SPT35474	SPT35370	0.26283
SPT35474	SPT35382	0.24538
SPT35474	SPT35521	0.23885
SPT35474	SPT35553	0.24564
SPT35474	SPT35532	0.25894
SPT35474	SPT35384	0.25004
SPT35474	SPT35522	0.30777
SPT35474	SPT35361	0.25099
SPT35474	SPT35342	0.24053
SPT35474	SPT35556	0.24095
SPT35474	SPT35557	0.24541
SPT35474	SPT35328	0.23939
SPT35474	SPT35592	0.24657
SPT35474	SPT35435	0.2595
SPT35474	SPT35304	0.24248
SPT35474	SPT35390	0.28182
SPT35474	SPT35436	0.23816
SPT35474	SPT35580	0.24786
SPT35474	SPT35538	0.23346
SPT35474	SPT35537	0.22873
SPT35474	SPT35320	0.27226
SPT35474	SPT35541	0.2382
SPT35474	SPT35673	0.23078
SPT35474	SPT35502	0.25381
SPT35474	SPT35330	0.25237
SPT35474	SPT35546	0.23878
SPT35474	SPT35547	0.24591
SPT35474	SPT35544	0.24626
SPT35474	SPT35362	0.23905
SPT35474	SPT35499	0.24256
SPT35474	SPT35336	0.24877
SPT35474	SPT35577	0.25122
SPT35474	SPT35325	0.24027
SPT35474	SPT35331	0.25887
SPT35474	SPT35337	0.29176
SPT35474	SPT35306	0.25177
SPT35474	SPT35407	0.48175
SPT35474	SPT35346	0.25767
SPT35474	SPT35405	0.43535
SPT35474	SPT35410	0.24129
SPT35474	SPT35575	0.23599
SPT35474	SPT35576	0.38586
SPT35474	SPT35766	0.25083
SPT35474	SPT35347	0.31122
SPT35474	SPT35412	0.23766
SPT35474	SPT35414	0.24245
SPT35474	SPT35348	0.26588
SPT35474	SPT35417	0.242
SPT35474	SPT35571	0.24152
SPT35474	SPT35349	0.23738
SPT35474	SPT35351	0.24251
SPT35474	SPT35418	0.24707
SPT35474	SPT35419	0.37446
SPT35474	SPT35566	0.32265
SPT35474	SPT35567	0.23399
SPT35474	SPT35420	0.22298
SPT35474	SPT35423	0.24664
SPT35474	SPT35564	0.24511
SPT35474	SPT35352	0.25029
SPT35474	SPT35424	0.23651
SPT35474	SPT35357	0.24646
SPT35474	SPT35437	0.24545
SPT35474	SPT35563	0.23315
SPT35474	SPT35308	0.24171
SPT35474	SPT35425	0.24866
SPT35474	SPT35440	0.24348
SPT35474	SPT35354	0.25826
SPT35474	SPT35309	0.2413
SPT35474	SPT35310	0.23811
SPT35474	SPT35355	0.25035
SPT35474	SPT35332	0.24233
SPT35474	SPT35333	0.24853
SPT35474	SPT35561	0.24948
SPT35474	SPT35363	0.24228
SPT35474	SPT35427	0.23858
SPT35474	SPT35752	0.24467
SPT35474	SPT35430	0.2417
SPT35474	SPT35431	0.23918
SPT35474	SPT35313	0.25596
SPT35474	SPT35780	0.23433
SPT35474	SPT35315	0.24731
SPT35474	SPT35316	0.24805
SPT35474	SPT35317	0.27633
SPT35474	SPT35334	0.28337
SPT35474	SPT35543	0.24264
SPT35514	SPT35519	0.23502
SPT35514	SPT35526	0.25121
SPT35514	SPT35501	0.2277
SPT35514	SPT35681	0.23468
SPT35514	SPT35467	0.25065
SPT35514	SPT35469	0.44771
SPT35514	SPT35470	0.24308
SPT35514	SPT35468	0.5094
SPT35514	SPT35471	0.44156
SPT35514	SPT35379	0.24778
SPT35514	SPT35472	0.22586
SPT35514	SPT35529	0.25173
SPT35514	SPT35517	0.48123
SPT35514	SPT35516	0.4372
SPT35514	SPT35360	0.23452
SPT35514	SPT35515	0.4414
SPT35514	SPT35518	0.23326
SPT35514	SPT35475	0.25159
SPT35514	SPT35520	0.23539
SPT35514	SPT35324	0.23861
SPT35514	SPT35476	0.64238
SPT35514	SPT35485	0.24678
SPT35514	SPT35389	0.23367
SPT35514	SPT35487	0.39837
SPT35514	SPT35369	0.22957
SPT35514	SPT35370	0.2393
SPT35514	SPT35382	0.23919
SPT35514	SPT35521	0.25613
SPT35514	SPT35553	0.22513
SPT35514	SPT35532	0.4504
SPT35514	SPT35384	0.2388
SPT35514	SPT35522	0.23651
SPT35514	SPT35361	0.23968
SPT35514	SPT35342	0.23077
SPT35514	SPT35556	0.22997
SPT35514	SPT35557	0.24217
SPT35514	SPT35328	0.22774
SPT35514	SPT35592	0.25832
SPT35514	SPT35435	0.44635
SPT35514	SPT35304	0.23411
SPT35514	SPT35390	0.24431
SPT35514	SPT35436	0.24206
SPT35514	SPT35580	0.24268
SPT35514	SPT35538	0.23457
SPT35514	SPT35537	0.24137
SPT35514	SPT35320	0.24311
SPT35514	SPT35541	0.23475
SPT35514	SPT35673	0.25132
SPT35514	SPT35502	0.22501
SPT35514	SPT35330	0.25193
SPT35514	SPT35546	0.25216
SPT35514	SPT35547	0.23995
SPT35514	SPT35544	0.23466
SPT35514	SPT35362	0.23413
SPT35514	SPT35499	0.23358
SPT35514	SPT35336	0.243
SPT35514	SPT35577	0.23072
SPT35514	SPT35325	0.22138
SPT35514	SPT35331	0.23567
SPT35514	SPT35337	0.23443
SPT35514	SPT35306	0.24421
SPT35514	SPT35407	0.2521
SPT35514	SPT35346	0.24608
SPT35514	SPT35405	0.26181
SPT35514	SPT35410	0.23512
SPT35514	SPT35575	0.22406
SPT35514	SPT35576	0.24077
SPT35514	SPT35766	0.25279
SPT35514	SPT35347	0.23478
SPT35514	SPT35412	0.24561
SPT35514	SPT35414	0.25589
SPT35514	SPT35348	0.24122
SPT35514	SPT35417	0.2503
SPT35514	SPT35571	0.24805
SPT35514	SPT35349	0.23223
SPT35514	SPT35351	0.24766
SPT35514	SPT35418	0.23983
SPT35514	SPT35419	0.24089
SPT35514	SPT35566	0.24578
SPT35514	SPT35567	0.225
SPT35514	SPT35420	0.23717
SPT35514	SPT35423	0.22719
SPT35514	SPT35564	0.24208
SPT35514	SPT35352	0.23902
SPT35514	SPT35424	0.24063
SPT35514	SPT35357	0.23795
SPT35514	SPT35437	0.37294
SPT35514	SPT35563	0.22598
SPT35514	SPT35308	0.2401
SPT35514	SPT35425	0.24468
SPT35514	SPT35440	0.2537
SPT35514	SPT35354	0.22599
SPT35514	SPT35309	0.23367
SPT35514	SPT35310	0.23692
SPT35514	SPT35355	0.23461
SPT35514	SPT35332	0.21871
SPT35514	SPT35333	0.23882
SPT35514	SPT35561	0.26704
SPT35514	SPT35363	0.237
SPT35514	SPT35427	0.2427
SPT35514	SPT35752	0.24191
SPT35514	SPT35430	0.24489
SPT35514	SPT35431	0.2442
SPT35514	SPT35313	0.23278
SPT35514	SPT35780	0.24735
SPT35514	SPT35315	0.23212
SPT35514	SPT35316	0.23779
SPT35514	SPT35317	0.23962
SPT35514	SPT35334	0.23574
SPT35514	SPT35543	0.25359
SPT35519	SPT35526	0.24043
SPT35519	SPT35501	0.22306
SPT35519	SPT35681	0.22182
SPT35519	SPT35467	0.23776
SPT35519	SPT35469	0.23924
SPT35519	SPT35470	0.21967
SPT35519	SPT35468	0.22393
SPT35519	SPT35471	0.23131
SPT35519	SPT35379	0.23995
SPT35519	SPT35472	0.23354
SPT35519	SPT35529	0.24248
SPT35519	SPT35517	0.22825
SPT35519	SPT35516	0.22501
SPT35519	SPT35360	0.23769
SPT35519	SPT35515	0.2276
SPT35519	SPT35518	0.21986
SPT35519	SPT35475	0.23744
SPT35519	SPT35520	0.22379
SPT35519	SPT35324	0.21411
SPT35519	SPT35476	0.22587
SPT35519	SPT35485	0.22217
SPT35519	SPT35389	0.22467
SPT35519	SPT35487	0.22971
SPT35519	SPT35369	0.21838
SPT35519	SPT35370	0.23728
SPT35519	SPT35382	0.23758
SPT35519	SPT35521	0.24295
SPT35519	SPT35553	0.227
SPT35519	SPT35532	0.23372
SPT35519	SPT35384	0.22466
SPT35519	SPT35522	0.2312
SPT35519	SPT35361	0.22355
SPT35519	SPT35342	0.22452
SPT35519	SPT35556	0.22722
SPT35519	SPT35557	0.23014
SPT35519	SPT35328	0.22694
SPT35519	SPT35592	0.22917
SPT35519	SPT35435	0.22915
SPT35519	SPT35304	0.23176
SPT35519	SPT35390	0.22873
SPT35519	SPT35436	0.22561
SPT35519	SPT35580	0.24179
SPT35519	SPT35538	0.2408
SPT35519	SPT35537	0.2363
SPT35519	SPT35320	0.24081
SPT35519	SPT35541	0.23888
SPT35519	SPT35673	0.24942
SPT35519	SPT35502	0.2143
SPT35519	SPT35330	0.24427
SPT35519	SPT35546	0.23214
SPT35519	SPT35547	0.21993
SPT35519	SPT35544	0.23266
SPT35519	SPT35362	0.22191
SPT35519	SPT35499	0.23001
SPT35519	SPT35336	0.22963
SPT35519	SPT35577	0.21787
SPT35519	SPT35325	0.23615
SPT35519	SPT35331	0.23418
SPT35519	SPT35337	0.22242
SPT35519	SPT35306	0.22461
SPT35519	SPT35407	0.22743
SPT35519	SPT35346	0.22929
SPT35519	SPT35405	0.24268
SPT35519	SPT35410	0.23377
SPT35519	SPT35575	0.21788
SPT35519	SPT35576	0.22674
SPT35519	SPT35766	0.25018
SPT35519	SPT35347	0.23795
SPT35519	SPT35412	0.25923
SPT35519	SPT35414	0.24849
SPT35519	SPT35348	0.22368
SPT35519	SPT35417	0.24371
SPT35519	SPT35571	0.24893
SPT35519	SPT35349	0.22479
SPT35519	SPT35351	0.2397
SPT35519	SPT35418	0.24232
SPT35519	SPT35419	0.22838
SPT35519	SPT35566	0.24492
SPT35519	SPT35567	0.2194
SPT35519	SPT35420	0.22576
SPT35519	SPT35423	0.21796
SPT35519	SPT35564	0.23605
SPT35519	SPT35352	0.2255
SPT35519	SPT35424	0.22851
SPT35519	SPT35357	0.23237
SPT35519	SPT35437	0.22391
SPT35519	SPT35563	0.21627
SPT35519	SPT35308	0.23565
SPT35519	SPT35425	0.23386
SPT35519	SPT35440	0.25829
SPT35519	SPT35354	0.23507
SPT35519	SPT35309	0.22355
SPT35519	SPT35310	0.22754
SPT35519	SPT35355	0.22346
SPT35519	SPT35332	0.22939
SPT35519	SPT35333	0.22086
SPT35519	SPT35561	0.23326
SPT35519	SPT35363	0.22295
SPT35519	SPT35427	0.24878
SPT35519	SPT35752	0.23165
SPT35519	SPT35430	0.23299
SPT35519	SPT35431	0.23696
SPT35519	SPT35313	0.23212
SPT35519	SPT35780	0.23738
SPT35519	SPT35315	0.22917
SPT35519	SPT35316	0.22453
SPT35519	SPT35317	0.23299
SPT35519	SPT35334	0.22582
SPT35519	SPT35543	0.25532
SPT35526	SPT35501	0.23932
SPT35526	SPT35681	0.23468
SPT35526	SPT35467	0.79647
SPT35526	SPT35469	0.25231
SPT35526	SPT35470	0.24395
SPT35526	SPT35468	0.2499
SPT35526	SPT35471	0.25415
SPT35526	SPT35379	0.25001
SPT35526	SPT35472	0.23793
SPT35526	SPT35529	0.78811
SPT35526	SPT35517	0.24912
SPT35526	SPT35516	0.25209
SPT35526	SPT35360	0.24172
SPT35526	SPT35515	0.25681
SPT35526	SPT35518	0.22943
SPT35526	SPT35475	0.79345
SPT35526	SPT35520	0.23821
SPT35526	SPT35324	0.23792
SPT35526	SPT35476	0.25286
SPT35526	SPT35485	0.23825
SPT35526	SPT35389	0.24759
SPT35526	SPT35487	0.26237
SPT35526	SPT35369	0.24478
SPT35526	SPT35370	0.25447
SPT35526	SPT35382	0.25865
SPT35526	SPT35521	0.24661
SPT35526	SPT35553	0.24425
SPT35526	SPT35532	0.25939
SPT35526	SPT35384	0.24566
SPT35526	SPT35522	0.24309
SPT35526	SPT35361	0.24612
SPT35526	SPT35342	0.23901
SPT35526	SPT35556	0.24196
SPT35526	SPT35557	0.23971
SPT35526	SPT35328	0.2309
SPT35526	SPT35592	0.24808
SPT35526	SPT35435	0.26072
SPT35526	SPT35304	0.25384
SPT35526	SPT35390	0.2526
SPT35526	SPT35436	0.24767
SPT35526	SPT35580	0.23857
SPT35526	SPT35538	0.25331
SPT35526	SPT35537	0.25055
SPT35526	SPT35320	0.24352
SPT35526	SPT35541	0.23423
SPT35526	SPT35673	0.23866
SPT35526	SPT35502	0.23661
SPT35526	SPT35330	0.24776
SPT35526	SPT35546	0.24544
SPT35526	SPT35547	0.24594
SPT35526	SPT35544	0.24552
SPT35526	SPT35362	0.24788
SPT35526	SPT35499	0.2375
SPT35526	SPT35336	0.24604
SPT35526	SPT35577	0.24346
SPT35526	SPT35325	0.23184
SPT35526	SPT35331	0.24857
SPT35526	SPT35337	0.25143
SPT35526	SPT35306	0.25436
SPT35526	SPT35407	0.2429
SPT35526	SPT35346	0.24061
SPT35526	SPT35405	0.24595
SPT35526	SPT35410	0.24055
SPT35526	SPT35575	0.24963
SPT35526	SPT35576	0.24228
SPT35526	SPT35766	0.25011
SPT35526	SPT35347	0.24206
SPT35526	SPT35412	0.2347
SPT35526	SPT35414	0.24809
SPT35526	SPT35348	0.24829
SPT35526	SPT35417	0.25117
SPT35526	SPT35571	0.24484
SPT35526	SPT35349	0.2559
SPT35526	SPT35351	0.24628
SPT35526	SPT35418	0.23891
SPT35526	SPT35419	0.23596
SPT35526	SPT35566	0.24421
SPT35526	SPT35567	0.24145
SPT35526	SPT35420	0.24199
SPT35526	SPT35423	0.23881
SPT35526	SPT35564	0.25347
SPT35526	SPT35352	0.24265
SPT35526	SPT35424	0.25506
SPT35526	SPT35357	0.23867
SPT35526	SPT35437	0.2393
SPT35526	SPT35563	0.23936
SPT35526	SPT35308	0.25321
SPT35526	SPT35425	0.24052
SPT35526	SPT35440	0.25625
SPT35526	SPT35354	0.25567
SPT35526	SPT35309	0.23498
SPT35526	SPT35310	0.23423
SPT35526	SPT35355	0.24475
SPT35526	SPT35332	0.22894
SPT35526	SPT35333	0.23992
SPT35526	SPT35561	0.24781
SPT35526	SPT35363	0.23951
SPT35526	SPT35427	0.24233
SPT35526	SPT35752	0.23751
SPT35526	SPT35430	0.24398
SPT35526	SPT35431	0.23982
SPT35526	SPT35313	0.24229
SPT35526	SPT35780	0.2388
SPT35526	SPT35315	0.2383
SPT35526	SPT35316	0.24271
SPT35526	SPT35317	0.2386
SPT35526	SPT35334	0.2498
SPT35526	SPT35543	0.23698
SPT35501	SPT35681	0.2319
SPT35501	SPT35467	0.23834
SPT35501	SPT35469	0.22816
SPT35501	SPT35470	0.23128
SPT35501	SPT35468	0.22974
SPT35501	SPT35471	0.22561
SPT35501	SPT35379	0.23981
SPT35501	SPT35472	0.22814
SPT35501	SPT35529	0.24115
SPT35501	SPT35517	0.22896
SPT35501	SPT35516	0.22915
SPT35501	SPT35360	0.22783
SPT35501	SPT35515	0.22115
SPT35501	SPT35518	0.23353
SPT35501	SPT35475	0.23856
SPT35501	SPT35520	0.22998
SPT35501	SPT35324	0.23785
SPT35501	SPT35476	0.23829
SPT35501	SPT35485	0.22653
SPT35501	SPT35389	0.23339
SPT35501	SPT35487	0.22691
SPT35501	SPT35369	0.22455
SPT35501	SPT35370	0.23099
SPT35501	SPT35382	0.22275
SPT35501	SPT35521	0.23172
SPT35501	SPT35553	0.23054
SPT35501	SPT35532	0.23707
SPT35501	SPT35384	0.24455
SPT35501	SPT35522	0.24125
SPT35501	SPT35361	0.2258
SPT35501	SPT35342	0.21877
SPT35501	SPT35556	0.23317
SPT35501	SPT35557	0.2399
SPT35501	SPT35328	0.22018
SPT35501	SPT35592	0.23182
SPT35501	SPT35435	0.23094
SPT35501	SPT35304	0.23481
SPT35501	SPT35390	0.22315
SPT35501	SPT35436	0.2349
SPT35501	SPT35580	0.23339
SPT35501	SPT35538	0.23123
SPT35501	SPT35537	0.23146
SPT35501	SPT35320	0.23365
SPT35501	SPT35541	0.23331
SPT35501	SPT35673	0.23771
SPT35501	SPT35502	0.21188
SPT35501	SPT35330	0.23725
SPT35501	SPT35546	0.22641
SPT35501	SPT35547	0.22656
SPT35501	SPT35544	0.22692
SPT35501	SPT35362	0.23318
SPT35501	SPT35499	0.41822
SPT35501	SPT35336	0.24601
SPT35501	SPT35577	0.23497
SPT35501	SPT35325	0.22728
SPT35501	SPT35331	0.2401
SPT35501	SPT35337	0.22967
SPT35501	SPT35306	0.21976
SPT35501	SPT35407	0.22759
SPT35501	SPT35346	0.23998
SPT35501	SPT35405	0.22454
SPT35501	SPT35410	0.21856
SPT35501	SPT35575	0.22685
SPT35501	SPT35576	0.21334
SPT35501	SPT35766	0.23071
SPT35501	SPT35347	0.22808
SPT35501	SPT35412	0.22603
SPT35501	SPT35414	0.24219
SPT35501	SPT35348	0.22853
SPT35501	SPT35417	0.24241
SPT35501	SPT35571	0.23221
SPT35501	SPT35349	0.23001
SPT35501	SPT35351	0.21231
SPT35501	SPT35418	0.22425
SPT35501	SPT35419	0.22452
SPT35501	SPT35566	0.23896
SPT35501	SPT35567	0.22995
SPT35501	SPT35420	0.2289
SPT35501	SPT35423	0.23342
SPT35501	SPT35564	0.24393
SPT35501	SPT35352	0.22933
SPT35501	SPT35424	0.22644
SPT35501	SPT35357	0.2224
SPT35501	SPT35437	0.23595
SPT35501	SPT35563	0.22527
SPT35501	SPT35308	0.23363
SPT35501	SPT35425	0.24344
SPT35501	SPT35440	0.2387
SPT35501	SPT35354	0.2172
SPT35501	SPT35309	0.22795
SPT35501	SPT35310	0.2266
SPT35501	SPT35355	0.21892
SPT35501	SPT35332	0.2212
SPT35501	SPT35333	0.22407
SPT35501	SPT35561	0.23334
SPT35501	SPT35363	0.22709
SPT35501	SPT35427	0.23689
SPT35501	SPT35752	0.23418
SPT35501	SPT35430	0.23983
SPT35501	SPT35431	0.23797
SPT35501	SPT35313	0.23084
SPT35501	SPT35780	0.23325
SPT35501	SPT35315	0.23744
SPT35501	SPT35316	0.22576
SPT35501	SPT35317	0.22226
SPT35501	SPT35334	0.22908
SPT35501	SPT35543	0.24074
SPT35681	SPT35467	0.23376
SPT35681	SPT35469	0.24045
SPT35681	SPT35470	0.23823
SPT35681	SPT35468	0.22953
SPT35681	SPT35471	0.2358
SPT35681	SPT35379	0.24401
SPT35681	SPT35472	0.2269
SPT35681	SPT35529	0.23487
SPT35681	SPT35517	0.23845
SPT35681	SPT35516	0.2457
SPT35681	SPT35360	0.23078
SPT35681	SPT35515	0.23216
SPT35681	SPT35518	0.25093
SPT35681	SPT35475	0.23366
SPT35681	SPT35520	0.23905
SPT35681	SPT35324	0.23475
SPT35681	SPT35476	0.24056
SPT35681	SPT35485	0.23193
SPT35681	SPT35389	0.23468
SPT35681	SPT35487	0.23614
SPT35681	SPT35369	0.22348
SPT35681	SPT35370	0.23227
SPT35681	SPT35382	0.23505
SPT35681	SPT35521	0.2275
SPT35681	SPT35553	0.23842
SPT35681	SPT35532	0.23245
SPT35681	SPT35384	0.23115
SPT35681	SPT35522	0.2434
SPT35681	SPT35361	0.23391
SPT35681	SPT35342	0.22811
SPT35681	SPT35556	0.23611
SPT35681	SPT35557	0.22593
SPT35681	SPT35328	0.2412
SPT35681	SPT35592	0.23508
SPT35681	SPT35435	0.23231
SPT35681	SPT35304	0.23681
SPT35681	SPT35390	0.22751
SPT35681	SPT35436	0.2363
SPT35681	SPT35580	0.24107
SPT35681	SPT35538	0.223
SPT35681	SPT35537	0.22227
SPT35681	SPT35320	0.23254
SPT35681	SPT35541	0.22139
SPT35681	SPT35673	0.22681
SPT35681	SPT35502	0.22335
SPT35681	SPT35330	0.22504
SPT35681	SPT35546	0.22591
SPT35681	SPT35547	0.22668
SPT35681	SPT35544	0.23079
SPT35681	SPT35362	0.24325
SPT35681	SPT35499	0.23771
SPT35681	SPT35336	0.23084
SPT35681	SPT35577	0.23358
SPT35681	SPT35325	0.22517
SPT35681	SPT35331	0.23972
SPT35681	SPT35337	0.23932
SPT35681	SPT35306	0.244
SPT35681	SPT35407	0.2411
SPT35681	SPT35346	0.23384
SPT35681	SPT35405	0.23901
SPT35681	SPT35410	0.23457
SPT35681	SPT35575	0.22602
SPT35681	SPT35576	0.24063
SPT35681	SPT35766	0.2312
SPT35681	SPT35347	0.2311
SPT35681	SPT35412	0.22111
SPT35681	SPT35414	0.23771
SPT35681	SPT35348	0.23292
SPT35681	SPT35417	0.23894
SPT35681	SPT35571	0.22082
SPT35681	SPT35349	0.22914
SPT35681	SPT35351	0.2257
SPT35681	SPT35418	0.23107
SPT35681	SPT35419	0.2327
SPT35681	SPT35566	0.23585
SPT35681	SPT35567	0.23043
SPT35681	SPT35420	0.23875
SPT35681	SPT35423	0.23057
SPT35681	SPT35564	0.23658
SPT35681	SPT35352	0.24109
SPT35681	SPT35424	0.22815
SPT35681	SPT35357	0.23919
SPT35681	SPT35437	0.23006
SPT35681	SPT35563	0.23149
SPT35681	SPT35308	0.23638
SPT35681	SPT35425	0.22255
SPT35681	SPT35440	0.22704
SPT35681	SPT35354	0.23702
SPT35681	SPT35309	0.23165
SPT35681	SPT35310	0.22969
SPT35681	SPT35355	0.23437
SPT35681	SPT35332	0.2257
SPT35681	SPT35333	0.23252
SPT35681	SPT35561	0.23344
SPT35681	SPT35363	0.23409
SPT35681	SPT35427	0.21919
SPT35681	SPT35752	0.23137
SPT35681	SPT35430	0.24836
SPT35681	SPT35431	0.24029
SPT35681	SPT35313	0.23437
SPT35681	SPT35780	0.24493
SPT35681	SPT35315	0.23585
SPT35681	SPT35316	0.23362
SPT35681	SPT35317	0.2346
SPT35681	SPT35334	0.23448
SPT35681	SPT35543	0.2312
SPT35467	SPT35469	0.25433
SPT35467	SPT35470	0.24559
SPT35467	SPT35468	0.24881
SPT35467	SPT35471	0.2532
SPT35467	SPT35379	0.24771
SPT35467	SPT35472	0.23867
SPT35467	SPT35529	0.78871
SPT35467	SPT35517	0.24876
SPT35467	SPT35516	0.25233
SPT35467	SPT35360	0.24139
SPT35467	SPT35515	0.25694
SPT35467	SPT35518	0.22872
SPT35467	SPT35475	0.79839
SPT35467	SPT35520	0.23703
SPT35467	SPT35324	0.23816
SPT35467	SPT35476	0.25265
SPT35467	SPT35485	0.23687
SPT35467	SPT35389	0.24626
SPT35467	SPT35487	0.26362
SPT35467	SPT35369	0.24314
SPT35467	SPT35370	0.2539
SPT35467	SPT35382	0.25807
SPT35467	SPT35521	0.24391
SPT35467	SPT35553	0.24446
SPT35467	SPT35532	0.25857
SPT35467	SPT35384	0.24618
SPT35467	SPT35522	0.24295
SPT35467	SPT35361	0.2444
SPT35467	SPT35342	0.23752
SPT35467	SPT35556	0.23984
SPT35467	SPT35557	0.2387
SPT35467	SPT35328	0.2299
SPT35467	SPT35592	0.24581
SPT35467	SPT35435	0.26085
SPT35467	SPT35304	0.25376
SPT35467	SPT35390	0.25253
SPT35467	SPT35436	0.24714
SPT35467	SPT35580	0.23673
SPT35467	SPT35538	0.25123
SPT35467	SPT35537	0.24804
SPT35467	SPT35320	0.24218
SPT35467	SPT35541	0.23248
SPT35467	SPT35673	0.23687
SPT35467	SPT35502	0.23583
SPT35467	SPT35330	0.24519
SPT35467	SPT35546	0.24349
SPT35467	SPT35547	0.2468
SPT35467	SPT35544	0.24549
SPT35467	SPT35362	0.2476
SPT35467	SPT35499	0.23694
SPT35467	SPT35336	0.24556
SPT35467	SPT35577	0.24294
SPT35467	SPT35325	0.23002
SPT35467	SPT35331	0.24581
SPT35467	SPT35337	0.25187
SPT35467	SPT35306	0.25456
SPT35467	SPT35407	0.24369
SPT35467	SPT35346	0.24115
SPT35467	SPT35405	0.24446
SPT35467	SPT35410	0.241
SPT35467	SPT35575	0.24962
SPT35467	SPT35576	0.24367
SPT35467	SPT35766	0.24822
SPT35467	SPT35347	0.24123
SPT35467	SPT35412	0.2314
SPT35467	SPT35414	0.24618
SPT35467	SPT35348	0.2484
SPT35467	SPT35417	0.2507
SPT35467	SPT35571	0.2432
SPT35467	SPT35349	0.25571
SPT35467	SPT35351	0.24433
SPT35467	SPT35418	0.23758
SPT35467	SPT35419	0.23501
SPT35467	SPT35566	0.24208
SPT35467	SPT35567	0.24224
SPT35467	SPT35420	0.24208
SPT35467	SPT35423	0.23793
SPT35467	SPT35564	0.2521
SPT35467	SPT35352	0.24231
SPT35467	SPT35424	0.25337
SPT35467	SPT35357	0.23737
SPT35467	SPT35437	0.23896
SPT35467	SPT35563	0.23922
SPT35467	SPT35308	0.25192
SPT35467	SPT35425	0.23783
SPT35467	SPT35440	0.25398
SPT35467	SPT35354	0.25476
SPT35467	SPT35309	0.23449
SPT35467	SPT35310	0.23226
SPT35467	SPT35355	0.24272
SPT35467	SPT35332	0.22864
SPT35467	SPT35333	0.24134
SPT35467	SPT35561	0.24715
SPT35467	SPT35363	0.2403
SPT35467	SPT35427	0.24
SPT35467	SPT35752	0.23655
SPT35467	SPT35430	0.24344
SPT35467	SPT35431	0.23922
SPT35467	SPT35313	0.24318
SPT35467	SPT35780	0.23694
SPT35467	SPT35315	0.23838
SPT35467	SPT35316	0.24184
SPT35467	SPT35317	0.23932
SPT35467	SPT35334	0.24998
SPT35467	SPT35543	0.23426
SPT35469	SPT35470	0.24848
SPT35469	SPT35468	0.45054
SPT35469	SPT35471	0.45763
SPT35469	SPT35379	0.24072
SPT35469	SPT35472	0.24474
SPT35469	SPT35529	0.25031
SPT35469	SPT35517	0.48332
SPT35469	SPT35516	0.4796
SPT35469	SPT35360	0.24395
SPT35469	SPT35515	0.47251
SPT35469	SPT35518	0.22955
SPT35469	SPT35475	0.2537
SPT35469	SPT35520	0.22881
SPT35469	SPT35324	0.24073
SPT35469	SPT35476	0.48848
SPT35469	SPT35485	0.24459
SPT35469	SPT35389	0.24883
SPT35469	SPT35487	0.48443
SPT35469	SPT35369	0.24703
