p1	p2	malecotf
SPT35330	SPT35544	0
SPT35330	SPT35362	0
SPT35330	SPT35499	0
SPT35330	SPT35336	0
SPT35330	SPT35577	0
SPT35330	SPT35325	0
SPT35330	SPT35331	0
SPT35330	SPT35337	0
SPT35330	SPT35306	0
SPT35330	SPT35407	0
SPT35330	SPT35346	0.22
SPT35330	SPT35405	0
SPT35330	SPT35410	0
SPT35330	SPT35575	0
SPT35330	SPT35576	0
SPT35330	SPT35766	0
SPT35330	SPT35347	0
SPT35330	SPT35412	0
SPT35330	SPT35414	0
SPT35330	SPT35348	0
SPT35330	SPT35417	0
SPT35330	SPT35571	0
SPT35330	SPT35349	0
SPT35330	SPT35351	0
SPT35330	SPT35418	0.06
SPT35330	SPT35419	0
SPT35330	SPT35566	0
SPT35330	SPT35567	0
SPT35330	SPT35420	0
SPT35330	SPT35423	0
SPT35330	SPT35564	0
SPT35330	SPT35352	0
SPT35330	SPT35424	0
SPT35330	SPT35357	0.04
SPT35330	SPT35437	0
SPT35330	SPT35563	0
SPT35330	SPT35308	0
SPT35330	SPT35425	0
SPT35330	SPT35440	0
SPT35330	SPT35354	0
SPT35330	SPT35309	0
SPT35330	SPT35310	0
SPT35330	SPT35355	0
SPT35330	SPT35332	0
SPT35330	SPT35333	0
SPT35330	SPT35561	0
SPT35330	SPT35363	0
SPT35330	SPT35427	0
SPT35330	SPT35752	0
SPT35330	SPT35430	0
SPT35330	SPT35431	0
SPT35330	SPT35313	0.89
SPT35330	SPT35780	0
SPT35330	SPT35315	0
SPT35330	SPT35316	0.02
SPT35330	SPT35317	0
SPT35330	SPT35334	0
SPT35330	SPT35543	0
SPT35546	SPT35547	0.94
SPT35546	SPT35544	0
SPT35546	SPT35362	0
SPT35546	SPT35499	0
SPT35546	SPT35336	0
SPT35546	SPT35577	0.39
SPT35546	SPT35325	0
SPT35546	SPT35331	0
SPT35546	SPT35337	0
SPT35546	SPT35306	0
SPT35546	SPT35407	0
SPT35546	SPT35346	0
SPT35546	SPT35405	0
SPT35546	SPT35410	0
SPT35546	SPT35575	0
SPT35546	SPT35576	0
SPT35546	SPT35766	0
SPT35546	SPT35347	0
SPT35546	SPT35412	0
SPT35546	SPT35414	0
SPT35546	SPT35348	0
SPT35546	SPT35417	0
SPT35546	SPT35571	0.26
SPT35546	SPT35349	0
SPT35546	SPT35351	0
SPT35546	SPT35418	0
SPT35546	SPT35419	0
SPT35546	SPT35566	0
SPT35546	SPT35567	0
SPT35546	SPT35420	0
SPT35546	SPT35423	0
SPT35546	SPT35564	0
SPT35546	SPT35352	0
SPT35546	SPT35424	0
SPT35546	SPT35357	0
SPT35546	SPT35437	0
SPT35546	SPT35563	0
SPT35546	SPT35308	0
SPT35546	SPT35425	0
SPT35546	SPT35440	0
SPT35546	SPT35354	0
SPT35546	SPT35309	0
SPT35546	SPT35310	0
SPT35546	SPT35355	0
SPT35546	SPT35332	0
SPT35546	SPT35333	0
SPT35546	SPT35561	0
SPT35546	SPT35363	0
SPT35546	SPT35427	0
SPT35546	SPT35752	0
SPT35546	SPT35430	0
SPT35546	SPT35431	0.02
SPT35546	SPT35313	0
SPT35546	SPT35780	0
SPT35546	SPT35315	0
SPT35546	SPT35316	0
SPT35546	SPT35317	0
SPT35546	SPT35334	0
SPT35546	SPT35543	0
SPT35547	SPT35544	0
SPT35547	SPT35362	0
SPT35547	SPT35499	0
SPT35547	SPT35336	0
SPT35547	SPT35577	0.42
SPT35547	SPT35325	0
SPT35547	SPT35331	0
SPT35547	SPT35337	0
SPT35547	SPT35306	0
SPT35547	SPT35407	0
SPT35547	SPT35346	0
SPT35547	SPT35405	0
SPT35547	SPT35410	0
SPT35547	SPT35575	0
SPT35547	SPT35576	0
SPT35547	SPT35766	0
SPT35547	SPT35347	0
SPT35547	SPT35412	0
SPT35547	SPT35414	0
SPT35547	SPT35348	0
SPT35547	SPT35417	0
SPT35547	SPT35571	0.27
SPT35547	SPT35349	0
SPT35547	SPT35351	0
SPT35547	SPT35418	0
SPT35547	SPT35419	0
SPT35547	SPT35566	0
SPT35547	SPT35567	0
SPT35547	SPT35420	0
SPT35547	SPT35423	0
SPT35547	SPT35564	0
SPT35547	SPT35352	0
SPT35547	SPT35424	0
SPT35547	SPT35357	0
SPT35547	SPT35437	0
SPT35547	SPT35563	0
SPT35547	SPT35308	0
SPT35547	SPT35425	0
SPT35547	SPT35440	0
SPT35547	SPT35354	0
SPT35547	SPT35309	0
SPT35547	SPT35310	0
SPT35547	SPT35355	0
SPT35547	SPT35332	0
SPT35547	SPT35333	0
SPT35547	SPT35561	0
SPT35547	SPT35363	0
SPT35547	SPT35427	0
SPT35547	SPT35752	0
SPT35547	SPT35430	0
SPT35547	SPT35431	0.02
SPT35547	SPT35313	0
SPT35547	SPT35780	0
SPT35547	SPT35315	0
SPT35547	SPT35316	0
SPT35547	SPT35317	0
SPT35547	SPT35334	0
SPT35547	SPT35543	0
SPT35544	SPT35362	0
SPT35544	SPT35499	0
SPT35544	SPT35336	0
SPT35544	SPT35577	0.02
SPT35544	SPT35325	0
SPT35544	SPT35331	0
SPT35544	SPT35337	0
SPT35544	SPT35306	0
SPT35544	SPT35407	0
SPT35544	SPT35346	0
SPT35544	SPT35405	0
SPT35544	SPT35410	0
SPT35544	SPT35575	0
SPT35544	SPT35576	0
SPT35544	SPT35766	0
SPT35544	SPT35347	0
SPT35544	SPT35412	0
SPT35544	SPT35414	0
SPT35544	SPT35348	0
SPT35544	SPT35417	0
SPT35544	SPT35571	0
SPT35544	SPT35349	0
SPT35544	SPT35351	0
SPT35544	SPT35418	0
SPT35544	SPT35419	0
SPT35544	SPT35566	0
SPT35544	SPT35567	0
SPT35544	SPT35420	0
SPT35544	SPT35423	0
SPT35544	SPT35564	0
SPT35544	SPT35352	0
SPT35544	SPT35424	0
SPT35544	SPT35357	0
SPT35544	SPT35437	0
SPT35544	SPT35563	0
SPT35544	SPT35308	0
SPT35544	SPT35425	0
SPT35544	SPT35440	0.02
SPT35544	SPT35354	0
SPT35544	SPT35309	0
SPT35544	SPT35310	0
SPT35544	SPT35355	0
SPT35544	SPT35332	0
SPT35544	SPT35333	0
SPT35544	SPT35561	0
SPT35544	SPT35363	0
SPT35544	SPT35427	0
SPT35544	SPT35752	0
SPT35544	SPT35430	0.02
SPT35544	SPT35431	0
SPT35544	SPT35313	0
SPT35544	SPT35780	0.02
SPT35544	SPT35315	0
SPT35544	SPT35316	0
SPT35544	SPT35317	0
SPT35544	SPT35334	0
SPT35544	SPT35543	0
SPT35362	SPT35499	0
SPT35362	SPT35336	0
SPT35362	SPT35577	0
SPT35362	SPT35325	0
SPT35362	SPT35331	0
SPT35362	SPT35337	0
SPT35362	SPT35306	0
SPT35362	SPT35407	0
SPT35362	SPT35346	0.04
SPT35362	SPT35405	0
SPT35362	SPT35410	0.03
SPT35362	SPT35575	0
SPT35362	SPT35576	0
SPT35362	SPT35766	0
SPT35362	SPT35347	0
SPT35362	SPT35412	0
SPT35362	SPT35414	0
SPT35362	SPT35348	0.02
SPT35362	SPT35417	0.02
SPT35362	SPT35571	0
SPT35362	SPT35349	0
SPT35362	SPT35351	0
SPT35362	SPT35418	0.04
SPT35362	SPT35419	0
SPT35362	SPT35566	0
SPT35362	SPT35567	0
SPT35362	SPT35420	0
SPT35362	SPT35423	0
SPT35362	SPT35564	0
SPT35362	SPT35352	0
SPT35362	SPT35424	0
SPT35362	SPT35357	0.02
SPT35362	SPT35437	0
SPT35362	SPT35563	0
SPT35362	SPT35308	0
SPT35362	SPT35425	0
SPT35362	SPT35440	0
SPT35362	SPT35354	0
SPT35362	SPT35309	0
SPT35362	SPT35310	0
SPT35362	SPT35355	0.02
SPT35362	SPT35332	0
SPT35362	SPT35333	0
SPT35362	SPT35561	0
SPT35362	SPT35363	0
SPT35362	SPT35427	0
SPT35362	SPT35752	0
SPT35362	SPT35430	0
SPT35362	SPT35431	0
SPT35362	SPT35313	0
SPT35362	SPT35780	0
SPT35362	SPT35315	0
SPT35362	SPT35316	0
SPT35362	SPT35317	0
SPT35362	SPT35334	0
SPT35362	SPT35543	0
SPT35499	SPT35336	0
SPT35499	SPT35577	0
SPT35499	SPT35325	0
SPT35499	SPT35331	0
SPT35499	SPT35337	0
SPT35499	SPT35306	0
SPT35499	SPT35407	0
SPT35499	SPT35346	0
SPT35499	SPT35405	0
SPT35499	SPT35410	0
SPT35499	SPT35575	0
SPT35499	SPT35576	0
SPT35499	SPT35766	0
SPT35499	SPT35347	0
SPT35499	SPT35412	0
SPT35499	SPT35414	0
SPT35499	SPT35348	0
SPT35499	SPT35417	0
SPT35499	SPT35571	0
SPT35499	SPT35349	0
SPT35499	SPT35351	0
SPT35499	SPT35418	0
SPT35499	SPT35419	0
SPT35499	SPT35566	0
SPT35499	SPT35567	0
SPT35499	SPT35420	0
SPT35499	SPT35423	0
SPT35499	SPT35564	0
SPT35499	SPT35352	0
SPT35499	SPT35424	0
SPT35499	SPT35357	0
SPT35499	SPT35437	0
SPT35499	SPT35563	0
SPT35499	SPT35308	0
SPT35499	SPT35425	0
SPT35499	SPT35440	0
SPT35499	SPT35354	0
SPT35499	SPT35309	0
SPT35499	SPT35310	0
SPT35499	SPT35355	0
SPT35499	SPT35332	0
SPT35499	SPT35333	0
SPT35499	SPT35561	0
SPT35499	SPT35363	0
SPT35499	SPT35427	0
SPT35499	SPT35752	0
SPT35499	SPT35430	0
SPT35499	SPT35431	0
SPT35499	SPT35313	0
SPT35499	SPT35780	0.02
SPT35499	SPT35315	0
SPT35499	SPT35316	0
SPT35499	SPT35317	0
SPT35499	SPT35334	0
SPT35499	SPT35543	0
SPT35336	SPT35577	0
SPT35336	SPT35325	0
SPT35336	SPT35331	0
SPT35336	SPT35337	0.02
SPT35336	SPT35306	0
SPT35336	SPT35407	0
SPT35336	SPT35346	0
SPT35336	SPT35405	0
SPT35336	SPT35410	0
SPT35336	SPT35575	0
SPT35336	SPT35576	0
SPT35336	SPT35766	0
SPT35336	SPT35347	0
SPT35336	SPT35412	0
SPT35336	SPT35414	0
SPT35336	SPT35348	0.02
SPT35336	SPT35417	0
SPT35336	SPT35571	0
SPT35336	SPT35349	0
SPT35336	SPT35351	0.02
SPT35336	SPT35418	0
SPT35336	SPT35419	0
SPT35336	SPT35566	0
SPT35336	SPT35567	0
SPT35336	SPT35420	0
SPT35336	SPT35423	0
SPT35336	SPT35564	0
SPT35336	SPT35352	0
SPT35336	SPT35424	0
SPT35336	SPT35357	0
SPT35336	SPT35437	0
SPT35336	SPT35563	0
SPT35336	SPT35308	0
SPT35336	SPT35425	0
SPT35336	SPT35440	0
SPT35336	SPT35354	0
SPT35336	SPT35309	0
SPT35336	SPT35310	0
SPT35336	SPT35355	0
SPT35336	SPT35332	0
SPT35336	SPT35333	0
SPT35336	SPT35561	0
SPT35336	SPT35363	0
SPT35336	SPT35427	0
SPT35336	SPT35752	0
SPT35336	SPT35430	0
SPT35336	SPT35431	0
SPT35336	SPT35313	0
SPT35336	SPT35780	0
SPT35336	SPT35315	0.03
SPT35336	SPT35316	0
SPT35336	SPT35317	0
SPT35336	SPT35334	0.02
SPT35336	SPT35543	0
SPT35577	SPT35325	0
SPT35577	SPT35331	0
SPT35577	SPT35337	0
SPT35577	SPT35306	0
SPT35577	SPT35407	0
SPT35577	SPT35346	0
SPT35577	SPT35405	0
SPT35577	SPT35410	0
SPT35577	SPT35575	0
SPT35577	SPT35576	0
SPT35577	SPT35766	0
SPT35577	SPT35347	0
SPT35577	SPT35412	0
SPT35577	SPT35414	0
SPT35577	SPT35348	0
SPT35577	SPT35417	0
SPT35577	SPT35571	0.08
SPT35577	SPT35349	0
SPT35577	SPT35351	0
SPT35577	SPT35418	0
SPT35577	SPT35419	0
SPT35577	SPT35566	0
SPT35577	SPT35567	0
SPT35577	SPT35420	0
SPT35577	SPT35423	0
SPT35577	SPT35564	0
SPT35577	SPT35352	0
SPT35577	SPT35424	0
SPT35577	SPT35357	0
SPT35577	SPT35437	0
SPT35577	SPT35563	0
SPT35577	SPT35308	0
SPT35577	SPT35425	0
SPT35577	SPT35440	0
SPT35577	SPT35354	0
SPT35577	SPT35309	0
SPT35577	SPT35310	0
SPT35577	SPT35355	0
SPT35577	SPT35332	0
SPT35577	SPT35333	0
SPT35577	SPT35561	0
SPT35577	SPT35363	0
SPT35577	SPT35427	0
SPT35577	SPT35752	0
SPT35577	SPT35430	0
SPT35577	SPT35431	0
SPT35577	SPT35313	0
SPT35577	SPT35780	0
SPT35577	SPT35315	0
SPT35577	SPT35316	0
SPT35577	SPT35317	0
SPT35577	SPT35334	0
SPT35577	SPT35543	0
SPT35325	SPT35331	0
SPT35325	SPT35337	0
SPT35325	SPT35306	0
SPT35325	SPT35407	0
SPT35325	SPT35346	0
SPT35325	SPT35405	0
SPT35325	SPT35410	0
SPT35325	SPT35575	0
SPT35325	SPT35576	0
SPT35325	SPT35766	0
SPT35325	SPT35347	0
SPT35325	SPT35412	0
SPT35325	SPT35414	0
SPT35325	SPT35348	0
SPT35325	SPT35417	0
SPT35325	SPT35571	0
SPT35325	SPT35349	0
SPT35325	SPT35351	0
SPT35325	SPT35418	0
SPT35325	SPT35419	0
SPT35325	SPT35566	0
SPT35325	SPT35567	0
SPT35325	SPT35420	0
SPT35325	SPT35423	0
SPT35325	SPT35564	0
SPT35325	SPT35352	0
SPT35325	SPT35424	0
SPT35325	SPT35357	0
SPT35325	SPT35437	0
SPT35325	SPT35563	0
SPT35325	SPT35308	0
SPT35325	SPT35425	0.02
SPT35325	SPT35440	0
SPT35325	SPT35354	0
SPT35325	SPT35309	0
SPT35325	SPT35310	0
SPT35325	SPT35355	0
SPT35325	SPT35332	0.96
SPT35325	SPT35333	0
SPT35325	SPT35561	0
SPT35325	SPT35363	0
SPT35325	SPT35427	0
SPT35325	SPT35752	0
SPT35325	SPT35430	0.02
SPT35325	SPT35431	0
SPT35325	SPT35313	0
SPT35325	SPT35780	0
SPT35325	SPT35315	0
SPT35325	SPT35316	0
SPT35325	SPT35317	0
SPT35325	SPT35334	0
SPT35325	SPT35543	0
SPT35331	SPT35337	0
SPT35331	SPT35306	0.03
SPT35331	SPT35407	0
SPT35331	SPT35346	0
SPT35331	SPT35405	0
SPT35331	SPT35410	0
SPT35331	SPT35575	0
SPT35331	SPT35576	0
SPT35331	SPT35766	0
SPT35331	SPT35347	0
SPT35331	SPT35412	0
SPT35331	SPT35414	0
SPT35331	SPT35348	0
SPT35331	SPT35417	0
SPT35331	SPT35571	0
SPT35331	SPT35349	0
SPT35331	SPT35351	0
SPT35331	SPT35418	0
SPT35331	SPT35419	0
SPT35331	SPT35566	0
SPT35331	SPT35567	0
SPT35331	SPT35420	0
SPT35331	SPT35423	0
SPT35331	SPT35564	0
SPT35331	SPT35352	0.04
SPT35331	SPT35424	0
SPT35331	SPT35357	0
SPT35331	SPT35437	0
SPT35331	SPT35563	0
SPT35331	SPT35308	0
SPT35331	SPT35425	0
SPT35331	SPT35440	0
SPT35331	SPT35354	0
SPT35331	SPT35309	0
SPT35331	SPT35310	0
SPT35331	SPT35355	0.07
SPT35331	SPT35332	0
SPT35331	SPT35333	0
SPT35331	SPT35561	0
SPT35331	SPT35363	0
SPT35331	SPT35427	0
SPT35331	SPT35752	0
SPT35331	SPT35430	0
SPT35331	SPT35431	0
SPT35331	SPT35313	0
SPT35331	SPT35780	0
SPT35331	SPT35315	0
SPT35331	SPT35316	0
SPT35331	SPT35317	0
SPT35331	SPT35334	0
SPT35331	SPT35543	0
SPT35337	SPT35306	0
SPT35337	SPT35407	0.06
SPT35337	SPT35346	0
SPT35337	SPT35405	0.05
SPT35337	SPT35410	0
SPT35337	SPT35575	0
SPT35337	SPT35576	0.03
SPT35337	SPT35766	0
SPT35337	SPT35347	0
SPT35337	SPT35412	0
SPT35337	SPT35414	0
SPT35337	SPT35348	0
SPT35337	SPT35417	0
SPT35337	SPT35571	0
SPT35337	SPT35349	0
SPT35337	SPT35351	0.03
SPT35337	SPT35418	0
SPT35337	SPT35419	0.04
SPT35337	SPT35566	0
SPT35337	SPT35567	0
SPT35337	SPT35420	0
SPT35337	SPT35423	0
SPT35337	SPT35564	0
SPT35337	SPT35352	0
SPT35337	SPT35424	0
SPT35337	SPT35357	0.02
SPT35337	SPT35437	0
SPT35337	SPT35563	0
SPT35337	SPT35308	0
SPT35337	SPT35425	0
SPT35337	SPT35440	0
SPT35337	SPT35354	0.04
SPT35337	SPT35309	0
SPT35337	SPT35310	0
SPT35337	SPT35355	0
SPT35337	SPT35332	0
SPT35337	SPT35333	0
SPT35337	SPT35561	0
SPT35337	SPT35363	0
SPT35337	SPT35427	0
SPT35337	SPT35752	0
SPT35337	SPT35430	0
SPT35337	SPT35431	0
SPT35337	SPT35313	0
SPT35337	SPT35780	0
SPT35337	SPT35315	0.02
SPT35337	SPT35316	0.05
SPT35337	SPT35317	0.05
SPT35337	SPT35334	0.82
SPT35337	SPT35543	0
SPT35306	SPT35407	0
SPT35306	SPT35346	0
SPT35306	SPT35405	0
SPT35306	SPT35410	0
SPT35306	SPT35575	0
SPT35306	SPT35576	0
SPT35306	SPT35766	0
SPT35306	SPT35347	0
SPT35306	SPT35412	0
SPT35306	SPT35414	0
SPT35306	SPT35348	0.02
SPT35306	SPT35417	0
SPT35306	SPT35571	0
SPT35306	SPT35349	0
SPT35306	SPT35351	0.03
SPT35306	SPT35418	0
SPT35306	SPT35419	0
SPT35306	SPT35566	0
SPT35306	SPT35567	0
SPT35306	SPT35420	0
SPT35306	SPT35423	0
SPT35306	SPT35564	0
SPT35306	SPT35352	0
SPT35306	SPT35424	0
SPT35306	SPT35357	0.06
SPT35306	SPT35437	0
SPT35306	SPT35563	0
SPT35306	SPT35308	0
SPT35306	SPT35425	0
SPT35306	SPT35440	0
SPT35306	SPT35354	0.02
SPT35306	SPT35309	0
SPT35306	SPT35310	0
SPT35306	SPT35355	0.08
SPT35306	SPT35332	0
SPT35306	SPT35333	0
SPT35306	SPT35561	0
SPT35306	SPT35363	0
SPT35306	SPT35427	0
SPT35306	SPT35752	0
SPT35306	SPT35430	0
SPT35306	SPT35431	0
SPT35306	SPT35313	0
SPT35306	SPT35780	0
SPT35306	SPT35315	0
SPT35306	SPT35316	0
SPT35306	SPT35317	0.3
SPT35306	SPT35334	0
SPT35306	SPT35543	0
SPT35407	SPT35346	0
SPT35407	SPT35405	0.85
SPT35407	SPT35410	0
SPT35407	SPT35575	0
SPT35407	SPT35576	0.38
SPT35407	SPT35766	0
SPT35407	SPT35347	0.09
SPT35407	SPT35412	0
SPT35407	SPT35414	0
SPT35407	SPT35348	0
SPT35407	SPT35417	0
SPT35407	SPT35571	0
SPT35407	SPT35349	0
SPT35407	SPT35351	0
SPT35407	SPT35418	0
SPT35407	SPT35419	0.37
SPT35407	SPT35566	0.13
SPT35407	SPT35567	0
SPT35407	SPT35420	0
SPT35407	SPT35423	0
SPT35407	SPT35564	0
SPT35407	SPT35352	0
SPT35407	SPT35424	0
SPT35407	SPT35357	0
SPT35407	SPT35437	0
SPT35407	SPT35563	0
SPT35407	SPT35308	0
SPT35407	SPT35425	0
SPT35407	SPT35440	0
SPT35407	SPT35354	0
SPT35407	SPT35309	0
SPT35407	SPT35310	0
SPT35407	SPT35355	0
SPT35407	SPT35332	0
SPT35407	SPT35333	0
SPT35407	SPT35561	0
SPT35407	SPT35363	0
SPT35407	SPT35427	0
SPT35407	SPT35752	0
SPT35407	SPT35430	0
SPT35407	SPT35431	0
SPT35407	SPT35313	0
SPT35407	SPT35780	0
SPT35407	SPT35315	0
SPT35407	SPT35316	0
SPT35407	SPT35317	0.07
SPT35407	SPT35334	0.04
SPT35407	SPT35543	0
SPT35346	SPT35405	0
SPT35346	SPT35410	0
SPT35346	SPT35575	0
SPT35346	SPT35576	0
SPT35346	SPT35766	0
SPT35346	SPT35347	0
SPT35346	SPT35412	0
SPT35346	SPT35414	0
SPT35346	SPT35348	0.04
SPT35346	SPT35417	0
SPT35346	SPT35571	0
SPT35346	SPT35349	0
SPT35346	SPT35351	0
SPT35346	SPT35418	0.26
SPT35346	SPT35419	0
SPT35346	SPT35566	0
SPT35346	SPT35567	0
SPT35346	SPT35420	0
SPT35346	SPT35423	0
SPT35346	SPT35564	0
SPT35346	SPT35352	0
SPT35346	SPT35424	0
SPT35346	SPT35357	0.18
SPT35346	SPT35437	0
SPT35346	SPT35563	0
SPT35346	SPT35308	0
SPT35346	SPT35425	0
SPT35346	SPT35440	0
SPT35346	SPT35354	0
SPT35346	SPT35309	0
SPT35346	SPT35310	0
SPT35346	SPT35355	0
SPT35346	SPT35332	0
SPT35346	SPT35333	0
SPT35346	SPT35561	0
SPT35346	SPT35363	0
SPT35346	SPT35427	0
SPT35346	SPT35752	0
SPT35346	SPT35430	0
SPT35346	SPT35431	0
SPT35346	SPT35313	0.26
SPT35346	SPT35780	0
SPT35346	SPT35315	0
SPT35346	SPT35316	0.13
SPT35346	SPT35317	0
SPT35346	SPT35334	0
SPT35346	SPT35543	0
SPT35405	SPT35410	0
SPT35405	SPT35575	0
SPT35405	SPT35576	0.37
SPT35405	SPT35766	0
SPT35405	SPT35347	0.09
SPT35405	SPT35412	0
SPT35405	SPT35414	0
SPT35405	SPT35348	0.04
SPT35405	SPT35417	0
SPT35405	SPT35571	0
SPT35405	SPT35349	0
SPT35405	SPT35351	0
SPT35405	SPT35418	0
SPT35405	SPT35419	0.35
SPT35405	SPT35566	0.1
SPT35405	SPT35567	0
SPT35405	SPT35420	0
SPT35405	SPT35423	0
SPT35405	SPT35564	0
SPT35405	SPT35352	0
SPT35405	SPT35424	0
SPT35405	SPT35357	0
SPT35405	SPT35437	0
SPT35405	SPT35563	0
SPT35405	SPT35308	0
SPT35405	SPT35425	0
SPT35405	SPT35440	0
SPT35405	SPT35354	0
SPT35405	SPT35309	0
SPT35405	SPT35310	0
SPT35405	SPT35355	0
SPT35405	SPT35332	0
SPT35405	SPT35333	0
SPT35405	SPT35561	0
SPT35405	SPT35363	0
SPT35405	SPT35427	0
SPT35405	SPT35752	0
SPT35405	SPT35430	0
SPT35405	SPT35431	0
SPT35405	SPT35313	0
SPT35405	SPT35780	0
SPT35405	SPT35315	0
SPT35405	SPT35316	0
SPT35405	SPT35317	0.05
SPT35405	SPT35334	0.03
SPT35405	SPT35543	0
SPT35410	SPT35575	0
SPT35410	SPT35576	0
SPT35410	SPT35766	0
SPT35410	SPT35347	0
SPT35410	SPT35412	0
SPT35410	SPT35414	0
SPT35410	SPT35348	0
SPT35410	SPT35417	0
SPT35410	SPT35571	0
SPT35410	SPT35349	0.03
SPT35410	SPT35351	0
SPT35410	SPT35418	0
SPT35410	SPT35419	0
SPT35410	SPT35566	0
SPT35410	SPT35567	0
SPT35410	SPT35420	0
SPT35410	SPT35423	0
SPT35410	SPT35564	0
SPT35410	SPT35352	0
SPT35410	SPT35424	0
SPT35410	SPT35357	0
SPT35410	SPT35437	0
SPT35410	SPT35563	0
SPT35410	SPT35308	0
SPT35410	SPT35425	0
SPT35410	SPT35440	0
SPT35410	SPT35354	0
SPT35410	SPT35309	0
SPT35410	SPT35310	0
SPT35410	SPT35355	0
SPT35410	SPT35332	0
SPT35410	SPT35333	0
SPT35410	SPT35561	0
SPT35410	SPT35363	0
SPT35410	SPT35427	0
SPT35410	SPT35752	0
SPT35410	SPT35430	0
SPT35410	SPT35431	0
SPT35410	SPT35313	0
SPT35410	SPT35780	0
SPT35410	SPT35315	0
SPT35410	SPT35316	0
SPT35410	SPT35317	0
SPT35410	SPT35334	0
SPT35410	SPT35543	0
SPT35575	SPT35576	0
SPT35575	SPT35766	0
SPT35575	SPT35347	0
SPT35575	SPT35412	0
SPT35575	SPT35414	0
SPT35575	SPT35348	0
SPT35575	SPT35417	0
SPT35575	SPT35571	0
SPT35575	SPT35349	0
SPT35575	SPT35351	0
SPT35575	SPT35418	0
SPT35575	SPT35419	0
SPT35575	SPT35566	0
SPT35575	SPT35567	0
SPT35575	SPT35420	0
SPT35575	SPT35423	0
SPT35575	SPT35564	0
SPT35575	SPT35352	0
SPT35575	SPT35424	0
SPT35575	SPT35357	0
SPT35575	SPT35437	0
SPT35575	SPT35563	0
SPT35575	SPT35308	0
SPT35575	SPT35425	0
SPT35575	SPT35440	0
SPT35575	SPT35354	0
SPT35575	SPT35309	0
SPT35575	SPT35310	0
SPT35575	SPT35355	0
SPT35575	SPT35332	0
SPT35575	SPT35333	0
SPT35575	SPT35561	0
SPT35575	SPT35363	0
SPT35575	SPT35427	0
SPT35575	SPT35752	0
SPT35575	SPT35430	0
SPT35575	SPT35431	0
SPT35575	SPT35313	0
SPT35575	SPT35780	0
SPT35575	SPT35315	0
SPT35575	SPT35316	0
SPT35575	SPT35317	0
SPT35575	SPT35334	0
SPT35575	SPT35543	0
SPT35576	SPT35766	0
SPT35576	SPT35347	0.09
SPT35576	SPT35412	0
SPT35576	SPT35414	0
SPT35576	SPT35348	0
SPT35576	SPT35417	0
SPT35576	SPT35571	0
SPT35576	SPT35349	0
SPT35576	SPT35351	0
SPT35576	SPT35418	0
SPT35576	SPT35419	0.31
SPT35576	SPT35566	0.1
SPT35576	SPT35567	0
SPT35576	SPT35420	0
SPT35576	SPT35423	0
SPT35576	SPT35564	0
SPT35576	SPT35352	0
SPT35576	SPT35424	0
SPT35576	SPT35357	0
SPT35576	SPT35437	0
SPT35576	SPT35563	0
SPT35576	SPT35308	0
SPT35576	SPT35425	0
SPT35576	SPT35440	0
SPT35576	SPT35354	0
SPT35576	SPT35309	0
SPT35576	SPT35310	0
SPT35576	SPT35355	0
SPT35576	SPT35332	0
SPT35576	SPT35333	0
SPT35576	SPT35561	0
SPT35576	SPT35363	0
SPT35576	SPT35427	0
SPT35576	SPT35752	0
SPT35576	SPT35430	0
SPT35576	SPT35431	0
SPT35576	SPT35313	0
SPT35576	SPT35780	0
SPT35576	SPT35315	0
SPT35576	SPT35316	0
SPT35576	SPT35317	0.05
SPT35576	SPT35334	0.03
SPT35576	SPT35543	0
SPT35766	SPT35347	0
SPT35766	SPT35412	0
SPT35766	SPT35414	0
SPT35766	SPT35348	0
SPT35766	SPT35417	0
SPT35766	SPT35571	0
SPT35766	SPT35349	0.02
SPT35766	SPT35351	0
SPT35766	SPT35418	0
SPT35766	SPT35419	0
SPT35766	SPT35566	0
SPT35766	SPT35567	0
SPT35766	SPT35420	0
SPT35766	SPT35423	0.02
SPT35766	SPT35564	0
SPT35766	SPT35352	0
SPT35766	SPT35424	0
SPT35766	SPT35357	0
SPT35766	SPT35437	0
SPT35766	SPT35563	0
SPT35766	SPT35308	0
SPT35766	SPT35425	0
SPT35766	SPT35440	0
SPT35766	SPT35354	0
SPT35766	SPT35309	0
SPT35766	SPT35310	0
SPT35766	SPT35355	0
SPT35766	SPT35332	0
SPT35766	SPT35333	0
SPT35766	SPT35561	0
SPT35766	SPT35363	0
SPT35766	SPT35427	0
SPT35766	SPT35752	0
SPT35766	SPT35430	0
SPT35766	SPT35431	0
SPT35766	SPT35313	0
SPT35766	SPT35780	0
SPT35766	SPT35315	0
SPT35766	SPT35316	0
SPT35766	SPT35317	0
SPT35766	SPT35334	0
SPT35766	SPT35543	0
SPT35347	SPT35412	0
SPT35347	SPT35414	0
SPT35347	SPT35348	0
SPT35347	SPT35417	0
SPT35347	SPT35571	0
SPT35347	SPT35349	0
SPT35347	SPT35351	0
SPT35347	SPT35418	0
SPT35347	SPT35419	0.09
SPT35347	SPT35566	0.05
SPT35347	SPT35567	0
SPT35347	SPT35420	0
SPT35347	SPT35423	0
SPT35347	SPT35564	0
SPT35347	SPT35352	0
SPT35347	SPT35424	0
SPT35347	SPT35357	0
SPT35347	SPT35437	0
SPT35347	SPT35563	0
SPT35347	SPT35308	0
